,latitude,longitude
3138,-41.25,146.2333
3139,-27.4333,152.0
3140,-32.3614,151.5364
3141,-37.5667,144.3167
3142,-32.5363,116.8413
3143,-16.0703,136.3087
3144,-34.1667,137.95
3145,-37.734,145.05200000000002
3146,-37.3411,144.1426
3147,-37.2667,140.95
3148,-28.5395,115.5117
3149,-34.8905,117.1188
3150,-15.9216,145.3525
3151,-32.3416,117.8368
3152,-28.9,152.5667
3153,-32.4333,115.9667
3154,-34.6,149.8
3155,-37.8167,147.8
3156,-38.3336,145.6725
3157,-33.8665,151.208
3158,-37.8528,145.0
3159,-37.819,144.959
3160,-33.3072,151.42
3161,-33.9239,151.162
3162,-16.4595,145.375
3163,-37.8018,145.14600000000002
3164,-31.8805,118.1475
3165,-30.3787,153.036
3166,-33.8355,148.6966
3167,-30.0968,153.1877
3168,-32.292,116.0124
3169,-34.8516,138.6723
3170,-35.0141,138.5384
3171,-37.7994,145.0
3172,-27.9565,153.3345
3173,-33.5731,150.709
3174,-38.05,146.6167
3175,-38.3833,146.7333
3176,-36.5333,142.2333
3177,-38.2667,141.9667
3178,-38.3864,142.5943
3179,-38.6059,145.5936
3180,-38.401,146.1613
3181,-38.3333,146.5833
3182,-38.1667,146.6833
3183,-37.7433,142.0289
3184,-37.9,146.85
3185,-33.9089,151.22299999999998
3186,-38.4333,145.6667
3187,-27.462,153.075
3188,-34.4333,138.6333
3189,-37.6416,145.1941
3190,-36.9,142.6833
3191,-31.9555,115.856
3192,-31.9554,115.856
3193,-33.8203,150.9943
3194,-18.15,142.8667
3195,-31.3333,152.8
3196,-37.15,144.5
3197,-30.4333,151.7333
3198,-37.6,143.85
3199,-34.85,138.6333
3200,-34.8291,138.5985
3201,-37.8333,145.05
3202,-34.1524,150.6531
3203,-33.5324,150.7056
3204,-34.8987,138.5852
3205,-33.3488,115.6493
3206,-28.0757,153.3842
3207,-37.8095,144.984
3208,-37.8146,144.971
3209,-32.0333,152.4833
3210,-33.7959,151.123
3211,-38.2918,142.3673
3212,-38.2408,142.9212
3213,-38.3852,142.2281
3214,-38.05,146.7667
3215,-38.1333,142.05
3216,-28.6107,153.44
3217,-37.8169,144.963
3218,-35.0768,138.5916
3219,-34.7462,138.6375
3220,-23.8426,151.249
3221,-28.6833,153.4333
3222,-26.4001,153.066
3223,-34.8997,138.6266
3224,-38.0309,145.357
3225,-37.8369,144.945
3226,-33.8164,151.184
3227,-32.9306,148.7549
3228,-28.75,153.2167
3229,-26.2418,152.6792
3230,-27.5761,152.7877
3231,-34.1711,149.8619
3232,-27.3982,153.438
3233,-31.1167,150.2675
3234,-34.3479,150.4955
3235,-27.5667,152.4667
3236,-28.4141,153.3366
3237,-35.649,145.577
3238,-34.9048,138.6445
3239,-38.7594,143.6722
3240,-38.1799,144.3676
3241,-31.1806,117.3836
3242,-33.8457,151.07
3243,-33.956,151.145
3244,-37.8109,144.96
3245,-37.8333,147.5
3246,-36.3583,146.6858
3247,-37.7,145.0167
3248,-42.1228,148.0743
3249,-37.6667,145.1167
3250,-24.2119,151.9035
3251,-17.965,122.224
3252,-37.1589,144.2148
3253,-31.654,117.2337
3254,-25.552,152.6659
3255,-31.9503,115.851
3256,-31.9501,115.851
3257,-34.9489,138.5498
3258,-34.5933,138.5137
3259,-33.766,150.774
3260,-29.6333,152.8333
3261,-37.6857,144.957
3262,-26.4299,153.0979
3263,-33.8806,151.20600000000002
3264,-33.871,151.20600000000002
3265,-33.8873,151.141
3266,-20.9004,148.9679
3267,-27.6167,151.8667
3268,-27.3075,151.8513
3269,-27.7145,151.8603
3270,-37.5667,143.85
3271,-41.4345,147.132
3272,-33.549,151.2249
3273,-28.35,153.3167
3274,-41.3167,147.0167
3275,-37.0481,143.8167
3276,-36.7539,144.2079
3277,-34.9046,138.6532
3278,-27.4,152.8833
3279,-36.1695,150.1316
3280,-35.9667,148.8667
3281,-34.8183,138.9648
3282,-37.4802,140.0107
3283,-34.4216,116.0684
3284,-31.2017,121.6708
3285,-37.55,140.2167
3286,-35.8104,145.57299999999998
3287,-34.1818,139.9855
3288,-36.8308,149.8131
3289,-42.7,146.9
3290,-33.8706,151.204
3291,-37.35,144.9667
3292,-26.5952,118.4939
3293,-34.361999999999995,117.5549
3294,-38.3667,142.25
3295,-38.4263,145.0469
3296,-35.9996,146.3858
3297,-34.45,138.35
3298,-37.9475,144.7167
3299,-28.3167,153.35
3300,-32.7144,116.0622
3301,-37.9178,144.748
3302,-32.052,115.8053
3303,-35.3163,149.0394
3304,-35.2761,149.125
3305,-31.977,115.815
3306,-35.2507,149.141
3307,-34.8102,138.616
3308,-37.9,145.0
3309,-35.2778,149.0111
3310,-38.2674,144.661
3311,-28.0779,153.4123
3312,-27.5584,153.05100000000002
3313,-28.1235,153.4442
3314,-35.8333,148.0833
3315,-32.0,138.3667
3316,-37.8161,144.95600000000002
3317,-22.0025,114.848
3318,-33.9511,150.89
3319,-27.4659,153.03
3320,-26.632,152.20600000000002
3321,-33.8233,151.194
3322,-33.7716,151.1138
3323,-33.7823,151.113
3324,-33.5,149.5333
3325,-33.7876,151.125
3326,-19.3294,146.76
3327,-19.2499,146.8148
3328,-16.9508,145.7331
3329,-17.0996,145.7804
3330,-19.2576,146.81799999999998
3331,-21.9402,114.125
3332,-18.1971,125.5666
3333,-32.5556,148.94299999999998
3334,-23.3,150.35
3335,-23.2568,150.8268
3336,-23.8479,151.2658
3337,-21.2351,148.9113
3338,-21.1739,149.148
3339,-26.4525,152.77200000000002
3340,-16.8167,145.7167
3341,-37.8429,144.97899999999998
3342,-37.8187,144.958
3343,-27.6026,151.93200000000002
3344,-38.1963,144.299
3345,-33.9246,151.187
3346,-33.8407,151.20600000000002
3347,-36.5511,145.9843
3348,-34.1333,150.8167
3349,-38.2679,144.6619
3350,-26.6564,153.00799999999998
3351,-27.0839,152.4238
3352,-29.4662,153.2207
3353,-27.3526,152.9065
3354,-31.643,115.7043
3355,-31.8981,115.8349
3356,-43.1696,147.1296
3357,-27.1962,153.2931
3358,-27.0693,153.2043
3359,-35.3122,149.13
3360,-37.7553,145.6535
3361,-37.5662,143.8496
3362,-37.4808,143.8011
3363,-37.43,143.3835
3364,-37.5833,143.85
3365,-37.5333,143.8667
3366,-37.9527,143.3378
3367,-37.2947,143.7864
3368,-38.1605,146.3645
3369,-38.2052,146.0608
3370,-34.0465,150.8111
3371,-27.5833,151.9333
3372,-33.9644,151.095
3373,-34.9202,138.607
3374,-33.8967,151.19299999999998
3375,-35.3493,149.155
3376,-34.9328,138.60399999999998
3377,-34.8601,138.4897
3378,-23.7092,133.866
3379,-12.4206,130.8408
3380,-26.9833,152.8
3381,-27.4548,152.6532
3382,-28.2333,153.4667
3383,-17.6718,141.0772
3384,-18.2248,127.6665
3385,-35.0682,150.6748
3386,-27.0167,152.95
3387,-26.8569,152.5085
3388,-23.075,150.7622
3389,-33.2987,146.3739
3390,-27.86,153.3719
3391,-37.6761,144.93
3392,-33.8626,151.0913
3393,-33.9145,151.203
3394,-31.9529,115.862
3395,-42.987,147.293
3396,-41.3,146.2833
3397,-33.8135,151.00799999999998
3398,-35.2993,149.131
3399,-33.2862,149.106
3400,-33.8623,151.207
3401,-33.7989,150.876
3402,-37.8105,145.029
3403,-34.0934,140.7065
3404,-12.5841,131.1367
3405,-34.4833,138.9333
3406,-35.2722,149.132
3407,-37.9072,145.142
3408,-12.4645,130.842
3409,-31.2332,149.2463
3410,-35.2858,149.139
3411,-31.8865,116.004
3412,-37.8182,144.954
3413,-33.8883,151.181
3414,-34.972,149.0298
3415,-27.4496,153.02700000000002
3416,-27.6333,152.7
3417,-37.9519,145.15200000000002
3418,-33.8381,151.208
3419,-27.4614,153.0231
3420,-12.4643,130.84
3421,-12.3667,130.9
3422,-12.4348,130.7443
3423,-37.8092,144.98
3424,-37.8312,145.048
3425,-41.4006,147.121
3426,-27.4629,153.03
3427,-31.9527,115.852
3428,-34.9424,138.582
3429,-34.9836,138.57399999999998
3430,-31.9888,115.885
3431,-37.7887,145.124
3432,-37.8213,145.02700000000002
3433,-37.8215,145.026
3434,-37.8241,145.058
3435,-34.781,150.705
3436,-38.1639,145.94299999999998
3437,-33.7133,150.3306
3438,-33.7522,150.691
3439,-25.9044,153.0914
3440,-31.9539,115.856
3441,-31.9537,115.856
3442,-37.8174,144.94899999999998
3443,-35.3082,149.124
3444,-33.8399,151.208
3445,-33.8749,151.208
3446,-27.4159,153.039
3447,-35.277,149.131
3448,-33.885,151.209
3449,-27.449,153.02200000000002
3450,-31.9573,115.866
3451,-33.8717,151.207
3452,-27.4707,153.028
3453,-31.957,115.877
3454,-37.8067,144.96200000000002
3455,-33.8684,151.208
3456,-37.9528,145.18
3457,-35.4357,149.113
3458,-33.1313,151.6073
3459,-27.5736,153.3302
3460,-29.6167,151.0333
3461,-26.7836,153.0605
3462,-21.0349,149.1573
3463,-19.2874,146.8004
3464,-28.0769,153.388
3465,-30.8875,153.0721
3466,-34.0604,150.8654
3467,-36.3296,148.8673
3468,-31.7167,152.2833
3469,-32.1659,150.89
3470,-36.6645,144.3338
3471,-38.1833,144.4833
3472,-34.5333,149.45
3473,-37.6667,144.45
3474,-37.0266,145.1392
3475,-41.1667,146.2667
3476,-42.4365,147.1466
3477,-41.2362,146.4172
3478,-40.9167,145.4833
3479,-34.4902,138.5422
3480,-35.2178,138.5633
3481,-33.7,136.5
3482,-33.2833,115.8167
3483,-26.7198,153.0302
3484,-34.5836,142.7723
3485,-32.1833,116.0167
3486,-26.7896,153.10399999999998
3487,-37.552,143.931
3488,-33.7516,151.239
3489,-33.858000000000004,151.188
3490,-33.8371,151.207
3491,-37.6269,144.751
3492,-34.4258,150.89700000000002
3493,-37.8434,144.97899999999998
3494,-34.85,139.1667
3495,-38.6629,146.3279
3496,-38.5648,146.6756
3497,-36.2167,142.05
3498,-33.9173,138.7215
3499,-33.6138,138.8821
3500,-33.9279,138.939
3501,-34.097,139.1562
3502,-36.5,145.35
3503,-36.0159,144.9628
3504,-38.3,142.3333
3505,-37.4188,143.7122
3506,-38.2667,146.55
3507,-31.7392,116.3102
3508,-25.6095,152.322
3509,-37.1663,146.0696
3510,-37.7667,143.7
3511,-38.2167,145.1167
3512,-37.9167,147.1833
3513,-34.404,149.8196
3514,-32.3452,152.5397
3515,-31.9694,152.5881
3516,-32.8813,151.3671
3517,-36.8333,149.3667
3518,-26.2173,152.4308
3519,-30.7667,152.8833
3520,-26.8833,152.1333
3521,-28.3167,153.5333
3522,-37.8,141.65
3523,-27.5383,152.4052
3524,-26.6716,152.0021
3525,-34.2167,115.0833
3526,-37.5167,142.95
3527,-35.8958,141.9979
3528,-38.1014,144.3542
3529,-12.0281,135.5649
3530,-37.992,145.07
3531,-35.2968,147.264
3532,-33.7812,150.81799999999998
3533,-33.8729,150.97899999999998
3534,-35.3168,149.14600000000002
3535,-36.5637,146.727
3536,-33.77,151.082
3537,-34.9206,138.606
3538,-28.0725,153.416
3539,-31.95,115.843
3540,-37.9747,145.064
3541,-27.457,153.037
3542,-37.8126,144.952
3543,-33.8231,151.194
3544,-35.276,149.127
3545,-37.7997,144.9
3546,-27.4239,153.0
3547,-37.8541,145.10399999999998
3548,-33.7846,151.128
3549,-32.0551,115.744
3550,-35.2665,149.131
3551,-16.8421,145.7392
3552,-33.8947,151.16
3553,-37.788,144.951
3554,-28.0667,153.38299999999998
3555,-33.8772,151.105
3556,-35.3008,149.131
3557,-35.3095,149.138
3558,-32.1365,115.783
3559,-37.6838,145.011
3560,-35.3419,149.049
3561,-27.468000000000004,153.048
3562,-27.4678,153.007
3563,-33.7796,151.10299999999998
3564,-37.8126,144.955
3565,-33.7535,151.237
3566,-33.8365,151.086
3567,-27.4672,153.02700000000002
3568,-37.888000000000005,145.085
3569,-33.756,151.245
3570,-35.2417,149.093
3571,-37.8109,144.97
3572,-34.8662,147.582
3573,-37.8308,144.966
3574,-37.7273,145.054
3575,-35.2723,149.13
3576,-33.8635,151.195
3577,-33.8642,151.217
3578,-36.2547,144.9562
3579,-37.8125,144.975
3580,-33.8501,151.045
3581,-37.8146,144.963
3582,-37.8149,144.963
3583,-37.822,144.953
3584,-33.8186,151.093
3585,-34.8348,138.49
3586,-27.4518,153.029
3587,-37.8204,145.0
3588,-37.7265,145.054
3589,-36.6768,143.996
3590,-38.6667,146.4333
3591,-37.8268,145.007
3592,-33.7924,151.12
3593,-33.8149,151.166
3594,-27.4984,152.971
3595,-37.835,144.96
3596,-33.8236,151.201
3597,-35.326,149.096
3598,-27.4799,153.012
3599,-37.8574,144.981
3600,-33.753,151.14600000000002
3601,-33.681999999999995,151.029
3602,-34.7582,138.68
3603,-31.96,115.875
3604,-33.7967,151.162
3605,-37.8377,145.281
3606,-31.9944,115.886
3607,-16.744,145.671
3608,-35.3451,149.053
3609,-32.2431,147.3559
3610,-37.8526,145.102
3611,-33.785,150.90200000000002
3612,-37.8764,145.14700000000002
3613,-21.1785,149.164
3614,-37.8166,144.96200000000002
3615,-37.8405,144.977
3616,-33.8646,151.21
3617,-33.8639,151.204
3618,-37.8975,145.142
3619,-37.8238,145.097
3620,-33.8783,151.20600000000002
3621,-31.9454,115.845
3622,-33.7949,151.178
3623,-33.7756,151.05100000000002
3624,-33.8842,151.128
3625,-27.4648,153.028
3626,-34.9157,138.577
3627,-22.9114,139.9093
3628,-33.8821,151.202
3629,-34.9228,138.60299999999998
3630,-34.289,146.04399999999998
3631,-26.1892,152.659
3632,-27.25,152.8333
3633,-33.7,150.5833
3634,-28.4732,152.5494
3635,-33.8324,151.127
3636,-33.8291,151.244
3637,-33.8781,151.207
3638,-33.7449,151.28799999999998
3639,-33.7974,151.178
3640,-33.8786,151.208
3641,-28.0771,153.388
3642,-31.936,115.828
3643,-32.2297,115.834
3644,-33.8462,151.211
3645,-33.8786,151.2
3646,-35.2733,149.115
3647,-34.2873,146.046
3648,-37.8175,145.119
3649,-34.4249,150.893
3650,-33.8682,151.21200000000002
3651,-34.4072,150.893
3652,-37.8161,144.984
3653,-35.3416,149.086
3654,-37.8348,144.96200000000002
3655,-33.869,151.21
3656,-31.909,115.809
3657,-37.8146,144.97
3658,-34.7462,138.638
3659,-33.9158,151.227
3660,-16.8833,145.7167
3661,-33.9346,150.916
3662,-33.895,151.195
3663,-33.8646,151.209
3664,-35.0063,117.898
3665,-33.7518,151.14700000000002
3666,-27.4051,153.063
3667,-33.7907,150.83
3668,-33.8795,151.21
3669,-35.1167,137.65
3670,-31.4579,152.7262
3671,-26.6723,153.088
3672,-33.889,151.251
3673,-23.8883,151.2538
3674,-35.6034,138.1032
3675,-37.8131,144.97299999999998
3676,-33.8369,151.208
3677,-34.4239,150.891
3678,-33.8671,151.207
3679,-23.5595,145.284
3680,-37.8007,145.003
3681,-34.3167,149.8167
3682,-33.7793,151.128
3683,-33.755,151.15200000000002
3684,-38.0187,145.205
3685,-31.71,148.67
3686,-33.8386,151.207
3687,-37.918,145.155
3688,-35.2413,149.071
3689,-37.8187,144.959
3690,-38.0667,144.3333
3691,-31.8747,116.138
3692,-33.2855,151.4537
3693,-37.8134,144.971
3694,-33.8685,151.194
3695,-33.8062,151.15
3696,-37.8191,144.96200000000002
3697,-37.8481,144.97899999999998
3698,-32.5086,115.736
3699,-33.4814,116.9005
3700,-33.6879,117.5584
3701,-32.5995,115.6449
3702,-29.4361,116.2856
3703,-37.815,144.963
3704,-32.0173,115.961
3705,-26.3668,152.8557
3706,-19.2684,146.803
3707,-37.8282,145.03
3708,-33.7211,151.04399999999998
3709,-43.1262,147.2464
3710,-33.2846,151.39700000000002
3711,-38.2346,146.395
3712,-33.8632,151.211
3713,-34.7814,138.9181
3714,-38.2445,146.41
3715,-26.3369,152.8225
3716,-35.4155,149.069
3717,-37.9115,145.134
3718,-27.4537,153.031
3719,-33.86,151.211
3720,-33.8382,151.209
3721,-37.9535,145.049
3722,-33.8683,151.204
3723,-37.8524,144.981
3724,-33.9188,151.19299999999998
3725,-33.797,151.179
3726,-33.7971,151.179
3727,-31.9467,115.822
3728,-35.2412,149.071
3729,-36.45,144.5167
3730,-33.8878,151.194
3731,-28.0173,153.42600000000002
3732,-26.3914,153.039
3733,-30.5401,139.306
3734,-34.4167,150.5167
3735,-34.0388,150.7111
3736,-12.3919,130.8625
3737,-38.1167,146.5667
3738,-19.1551,146.8485
3739,-27.4692,153.009
3740,-38.3693,142.467
3741,-38.6,145.6
3742,-28.05,153.35
3743,-31.9506,115.835
3744,-33.7984,151.2052
3745,-33.8642,151.211
3746,-35.8122,145.569
3747,-38.4761,145.9469
3748,-26.7905,153.14
3749,-42.8091,147.2448
3750,-41.1814,145.9571
3751,-29.7,152.95
3752,-35.467,148.1126
3753,-36.7587,144.284
3754,-36.5052,148.3076
3755,-27.4856,152.99200000000002
3756,-43.3142,147.0149
3757,-37.8167,145.3667
3758,-33.7393,151.069
3759,-31.9364,115.842
3760,-33.7883,151.128
3761,-37.8366,145.166
3762,-33.8603,151.208
3763,-37.8135,144.97299999999998
3764,-16.8878,145.696
3765,-35.343,149.086
3766,-34.9365,138.66
3767,-33.9134,151.247
3768,-34.923,138.60399999999998
3769,-34.4251,150.856
3770,-27.4442,152.993
3771,-33.8553,151.16299999999998
3772,-37.9085,145.245
3773,-30.9849,151.5934
3774,-16.8879,145.696
3775,-37.0333,141.7333
3776,-31.9365,115.841
3777,-33.7725,151.082
3778,-37.8149,145.03799999999998
3779,-30.45,153.0167
3780,-23.3539,150.52100000000002
3781,-28.0731,153.417
3782,-34.9206,138.60399999999998
3783,-37.8837,145.006
3784,-33.8928,151.204
3785,-33.8232,151.194
3786,-34.9502,138.607
3787,-37.5823,144.1093
3788,-27.7236,152.93200000000002
3789,-32.931999999999995,151.64
3790,-37.7374,145.004
3791,-27.4704,153.029
3792,-27.4671,153.03
3793,-37.8175,145.121
3794,-34.0535,150.971
3795,-33.8437,151.21
3796,-37.9124,145.153
3797,-32.9124,151.721
3798,-34.1043,141.9165
3799,-35.309,149.13299999999998
3800,-33.9584,151.1
3801,-37.9212,145.16
3802,-27.4657,153.026
3803,-35.1211,138.523
3804,-33.7972,151.09799999999998
3805,-33.8378,151.207
3806,-33.45,151.15
3807,-37.8166,144.96
3808,-33.6088,150.817
3809,-32.7738,151.601
3810,-33.8676,151.208
3811,-33.556,150.727
3812,-33.8008,151.18
3813,-27.4769,153.028
3814,-42.8396,147.512
3815,-34.7167,149.75
3816,-34.9236,138.605
3817,-31.9344,115.872
3818,-37.8456,145.046
3819,-37.1667,144.1667
3820,-33.9317,151.185
3821,-37.8213,144.969
3822,-35.314,149.108
3823,-27.2599,152.0516
3824,-37.8966,145.16299999999998
3825,-37.8107,144.97
3826,-31.9517,115.852
3827,-31.9156,115.825
3828,-33.823,151.194
3829,-36.2349,149.128
3830,-31.9612,115.873
3831,-35.2621,149.132
3832,-33.8408,151.20600000000002
3833,-37.8318,144.971
3834,-31.9141,115.932
3835,-37.8171,144.94899999999998
3836,-37.8326,144.969
3837,-37.8691,145.063
3838,-33.8244,151.197
3839,-30.1721,151.0762
3840,-37.862,144.77
3841,-32.039,115.831
3842,-33.7403,151.07
3843,-33.8248,151.19
3844,-37.811,144.96200000000002
3845,-37.454,144.2964
3846,-34.9253,138.60399999999998
3847,-32.017,115.934
3848,-33.8367,151.208
3849,-27.4565,153.03799999999998
3850,-33.7968,151.124
3851,-33.8218,151.195
3852,-31.9002,115.884
3853,-35.3245,149.076
3854,-31.9333,115.769
3855,-16.9428,145.77200000000002
3856,-35.3457,149.084
3857,-33.8247,151.19799999999998
3858,-37.9318,145.142
3859,-27.4449,153.042
3860,-37.8413,145.267
3861,-33.8923,151.187
3862,-35.0209,138.601
3863,-38.1646,145.149
3864,-31.9489,115.848
3865,-38.5167,143.7167
3866,-33.8025,151.21200000000002
3867,-38.2314,145.05
3868,-35.3062,149.13299999999998
3869,-27.4713,153.005
3870,-35.3039,149.095
3871,-33.7841,151.12
3872,-35.2383,149.065
3873,-35.3322,149.167
3874,-33.4859,151.325
3875,-27.4988,153.011
3876,-28.0741,153.415
3877,-34.929,138.613
3878,-34.3157,115.1592
3879,-33.7746,151.079
3880,-37.35,143.9667
3881,-33.8106,151.135
3882,-28.6667,153.4
3883,-31.9786,115.82
3884,-37.7814,144.981
3885,-37.8159,144.965
3886,-37.899,145.139
3887,-31.8885,115.906
3888,-34.9288,138.591
3889,-33.8371,151.215
3890,-33.8658,151.205
3891,-31.9538,115.853
3892,-32.8974,151.736
3893,-32.0634,115.831
3894,-37.8181,144.96200000000002
3895,-31.8629,115.822
3896,-33.3282,151.42700000000002
3897,-33.8799,151.208
3898,-33.804,151.14600000000002
3899,-33.8225,151.195
3900,-37.837,144.974
3901,-37.8573,145.08700000000002
3902,-37.8574,145.08700000000002
3903,-33.7962,151.27700000000002
3904,-37.837,145.165
3905,-31.4343,152.908
3906,-31.954,115.854
3907,-32.0515,115.816
3908,-26.0667,152.5833
3909,-37.8332,145.056
3910,-31.9471,115.853
3911,-42.4333,147.1333
3912,-36.1396,146.9514
3913,-37.8128,145.08100000000002
3914,-37.8448,144.98
3915,-27.4709,153.023
3916,-33.8232,151.196
3917,-33.8734,151.213
3918,-31.4365,152.6768
3919,-32.0018,115.919
3920,-34.4247,150.894
3921,-31.8094,115.742
3922,-33.8186,151.19299999999998
3923,-37.7394,145.029
3924,-16.8747,145.754
3925,-37.8521,144.981
3926,-31.938,115.797
3927,-31.9556,115.856
3928,-31.8671,116.041
3929,-37.8722,144.999
3930,-35.3254,149.083
3931,-19.2719,146.791
3932,-38.3497,144.9281
3933,-25.1,152.55
3934,-31.9504,115.861
3935,-38.1034,145.15
3936,-33.8452,151.21
3937,-31.9497,115.844
3938,-26.9167,120.7667
3939,-33.8725,151.219
3940,-33.8688,151.20600000000002
3941,-33.8234,151.19299999999998
3942,-33.7632,151.268
3943,-31.9549,115.856
3944,-33.7942,150.997
3945,-37.9719,145.2
3946,-17.3724,145.379
3947,-16.9182,145.75
3948,-37.5381,143.821
3949,-37.8506,144.98
3950,-31.8992,115.809
3951,-33.9268,150.858
3952,-35.2807,149.128
3953,-33.8918,151.17600000000002
3954,-32.5361,115.742
3955,-34.9063,138.594
3956,-33.8211,151.122
3957,-34.9274,138.626
3958,-37.7269,144.91299999999998
3959,-32.0195,115.939
3960,-30.7825,121.463
3961,-33.7797,151.126
3962,-37.9455,145.078
3963,-31.942,115.841
3964,-37.8109,144.958
3965,-34.9454,138.524
3966,-37.7947,145.132
3967,-27.5372,153.078
3968,-33.8071,151.148
3969,-37.7425,145.096
3970,-33.9633,151.134
3971,-37.8142,144.974
3972,-27.5406,152.805
3973,-33.7948,151.179
3974,-36.0776,143.2271
3975,-35.9207,145.6407
3976,-33.6944,151.30200000000002
3977,-42.843,147.30200000000002
3978,-36.7598,144.31
3979,-36.7555,144.284
3980,-33.8372,151.219
3981,-27.7456,153.218
3982,-33.8829,151.197
3983,-28.65,148.8667
3984,-33.9056,151.207
3985,-29.5667,151.8333
3986,-33.8261,151.19899999999998
3987,-33.7864,151.128
3988,-37.915,144.636
3989,-27.4679,153.047
3990,-34.425,150.893
3991,-37.8058,145.136
3992,-37.8148,145.127
3993,-17.2683,145.475
3994,-37.8321,144.937
3995,-34.9299,138.589
3996,-37.7874,145.123
3997,-28.012,153.405
3998,-33.8832,151.196
3999,-31.8617,116.038
4000,-37.8018,144.955
4001,-27.7573,153.201
4002,-42.8855,147.325
4003,-33.8715,151.204
4004,-34.9276,138.602
4005,-34.9247,138.608
4006,-34.9419,138.641
4007,-36.05,146.933
4008,-37.8514,144.981
4009,-33.9016,151.203
4010,-33.8724,151.248
4011,-27.4157,153.056
4012,-33.8764,151.208
4013,-33.7441,151.141
4014,-31.907,115.877
4015,-33.8251,151.204
4016,-37.3492,144.537
4017,-33.8595,151.22899999999998
4018,-37.8383,144.974
4019,-37.7664,145.02700000000002
4020,-37.7974,144.97
4021,-33.7571,151.216
4022,-27.4735,153.067
4023,-37.8385,144.976
4024,-27.4994,153.04399999999998
4025,-32.0694,115.891
4026,-33.7897,151.128
4027,-34.9229,138.607
4028,-34.9314,138.61
4029,-27.4248,153.056
4030,-32.0426,115.9
4031,-34.4279,150.891
4032,-33.8398,151.208
4033,-33.8161,151.091
4034,-33.9017,151.2
4035,-38.228,145.062
4036,-33.829,151.216
4037,-33.8803,151.208
4038,-37.7761,145.118
4039,-31.9224,115.84
4040,-37.7,143.65
4041,-37.8114,145.012
4042,-34.9258,138.6
4043,-35.243,149.093
4044,-33.8723,151.205
4045,-32.2477,115.813
4046,-35.431,149.101
4047,-31.9552,115.854
4048,-33.789,151.171
4049,-33.8648,151.208
4050,-33.8925,151.202
4051,-35.2511,149.14
4052,-37.8441,145.043
4053,-37.8066,144.952
4054,-34.9229,138.602
4055,-32.8333,151.7333
4056,-27.5437,153.026
4057,-35.2745,149.131
4058,-34.9932,138.547
4059,-31.9792,115.803
4060,-33.8031,151.149
4061,-37.8982,145.219
4062,-34.9356,138.6
4063,-33.8402,151.089
4064,-33.8791,151.197
4065,-35.2987,149.127
4066,-27.4574,153.034
4067,-35.3134,149.13
4068,-33.9166,151.055
4069,-31.9187,115.889
4070,-33.8711,151.135
4071,-27.4763,153.001
4072,-33.7649,151.263
4073,-33.8222,151.195
4074,-34.9272,138.6
4075,-35.2752,149.13299999999998
4076,-33.9671,151.1
4077,-34.875,138.593
4078,-27.5009,152.982
4079,-37.9474,145.012
4080,-37.189,144.3822
4081,-33.8223,151.19799999999998
4082,-35.3213,149.14700000000002
4083,-33.8232,151.19799999999998
4084,-37.8009,144.966
4085,-33.8673,151.22299999999998
4086,-27.4699,153.02700000000002
4087,-27.5895,153.02700000000002
4088,-31.9641,115.991
4089,-30.2667,152.0167
4090,-34.1845,142.166
4091,-35.0013,138.705
4092,-31.9485,115.927
4093,-31.9218,115.886
4094,-34.9223,138.596
4095,-37.8553,145.151
4096,-37.8368,144.959
4097,-35.0099,138.626
4098,-33.716,151.09799999999998
4099,-38.0,143.05
4100,-27.5366,153.266
4101,-36.7733,144.36
4102,-33.7947,151.183
4103,-37.8634,145.079
4104,-37.7348,144.991
4105,-33.9389,151.096
4106,-34.9318,138.59
4107,-33.798,151.179
4108,-27.4495,153.04
4109,-31.8749,115.828
4110,-35.4022,149.114
4111,-33.7956,151.179
4112,-28.7667,153.1167
4113,-33.7846,151.17700000000002
4114,-33.8402,151.207
4115,-33.7859,151.129
4116,-28.0772,153.388
4117,-33.7801,151.153
4118,-33.6365,151.013
4119,-37.8412,145.01
4120,-42.8819,147.329
4121,-35.1187,139.27700000000002
4122,-34.0125,151.125
4123,-34.9747,138.593
4124,-31.9509,115.836
4125,-27.4727,153.028
4126,-33.7882,151.128
4127,-33.751,151.226
4128,-37.8383,145.033
4129,-38.1631,145.931
4130,-37.8534,145.144
4131,-33.7216,151.04399999999998
4132,-33.7761,151.02
4133,-27.5423,153.07399999999998
4134,-42.8791,147.333
4135,-33.8218,151.197
4136,-33.8217,151.186
4137,-34.923,138.602
4138,-37.8016,144.955
4139,-27.4069,152.99200000000002
4140,-33.8388,151.21
4141,-37.8206,144.964
4142,-37.8411,144.976
4143,-37.9,145.35399999999998
4144,-37.8999,145.143
4145,-12.4266,130.882
4146,-33.8847,151.238
4147,-33.9632,151.135
4148,-37.8294,140.78
4149,-33.8284,151.202
4150,-37.832,144.965
4151,-31.9065,115.828
4152,-27.4767,153.017
4153,-33.8706,151.205
4154,-37.8113,145.17700000000002
4155,-17.0928,145.785
4156,-34.9209,138.59799999999998
4157,-38.0079,145.26
4158,-32.2167,152.3167
4159,-34.2063,142.136
4160,-33.7801,151.125
4161,-36.2145,144.6089
4162,-33.8725,151.205
4163,-35.1923,149.092
4164,-42.8656,147.282
4165,-35.021,138.523
4166,-33.744,151.142
